_op,ScheduleDateLocalId,CalendarDate,Organisation.RefId,Term.LocalId,Schedule.LocalId,AcademicDay.LocalId,BellSchedule.LocalId,SchedulePeriodList.SchedulePeriodTime.Period.LocalId,SchedulePeriodList.SchedulePeriodTime.StartTime,SchedulePeriodList.SchedulePeriodTime.EndTime,RecordAudit.CreatedDateTime,RecordAudit.LastUpdatedDateTime
upsert,8007_2020_153,2020-10-14,8007,2020_8007_T4,8007_Sched_2020,8007_Day_C,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T16:28:30+1200,2020-05-27T16:28:45+1200,2020-05-27T16:29:00+1200,2020-05-27T16:29:15+1200,2020-05-27T16:29:30+1200,2020-05-27T16:29:45+1200","2020-05-27T16:28:30+1200,2020-05-27T16:28:45+1200,2020-05-27T16:29:00+1200,2020-05-27T16:29:15+1200,2020-05-27T16:29:30+1200,2020-05-27T16:29:45+1200"
upsert,8007_2020_154,2020-10-15,8007,2020_8007_T4,8007_Sched_2020,8007_Day_D,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T16:30:00+1200,2020-05-27T16:30:15+1200,2020-05-27T16:30:30+1200,2020-05-27T16:30:45+1200,2020-05-27T16:31:00+1200,2020-05-27T16:31:14+1200","2020-05-27T16:30:00+1200,2020-05-27T16:30:15+1200,2020-05-27T16:30:30+1200,2020-05-27T16:30:45+1200,2020-05-27T16:31:00+1200,2020-05-27T16:31:14+1200"
upsert,8007_2020_155,2020-10-16,8007,2020_8007_T4,8007_Sched_2020,8007_Day_E,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T16:31:30+1200,2020-05-27T16:31:45+1200,2020-05-27T16:32:00+1200,2020-05-27T16:32:15+1200,2020-05-27T16:32:30+1200,2020-05-27T16:32:45+1200","2020-05-27T16:31:30+1200,2020-05-27T16:31:45+1200,2020-05-27T16:32:00+1200,2020-05-27T16:32:15+1200,2020-05-27T16:32:30+1200,2020-05-27T16:32:45+1200"
upsert,8007_2020_156,2020-10-19,8007,2020_8007_T4,8007_Sched_2020,8007_Day_F,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T16:33:00+1200,2020-05-27T16:33:15+1200,2020-05-27T16:33:30+1200,2020-05-27T16:33:44+1200,2020-05-27T16:34:00+1200,2020-05-27T16:34:15+1200","2020-05-27T16:33:00+1200,2020-05-27T16:33:15+1200,2020-05-27T16:33:30+1200,2020-05-27T16:33:44+1200,2020-05-27T16:34:00+1200,2020-05-27T16:34:15+1200"
upsert,8007_2020_157,2020-10-20,8007,2020_8007_T4,8007_Sched_2020,8007_Day_A,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T16:34:30+1200,2020-05-27T16:34:45+1200,2020-05-27T16:35:00+1200,2020-05-27T16:35:14+1200,2020-05-27T16:35:30+1200,2020-05-27T16:35:45+1200","2020-05-27T16:34:30+1200,2020-05-27T16:34:45+1200,2020-05-27T16:35:00+1200,2020-05-27T16:35:14+1200,2020-05-27T16:35:30+1200,2020-05-27T16:35:45+1200"
upsert,8007_2020_158,2020-10-21,8007,2020_8007_T4,8007_Sched_2020,8007_Day_B,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T16:36:00+1200,2020-05-27T16:36:15+1200,2020-05-27T16:36:30+1200,2020-05-27T16:36:45+1200,2020-05-27T16:37:00+1200,2020-05-27T16:37:15+1200","2020-05-27T16:36:00+1200,2020-05-27T16:36:15+1200,2020-05-27T16:36:30+1200,2020-05-27T16:36:45+1200,2020-05-27T16:37:00+1200,2020-05-27T16:37:15+1200"
upsert,8007_2020_159,2020-10-22,8007,2020_8007_T4,8007_Sched_2020,8007_Day_C,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T16:37:30+1200,2020-05-27T16:37:44+1200,2020-05-27T16:38:00+1200,2020-05-27T16:38:15+1200,2020-05-27T16:38:30+1200,2020-05-27T16:38:45+1200","2020-05-27T16:37:30+1200,2020-05-27T16:37:44+1200,2020-05-27T16:38:00+1200,2020-05-27T16:38:15+1200,2020-05-27T16:38:30+1200,2020-05-27T16:38:45+1200"
upsert,8007_2020_160,2020-10-23,8007,2020_8007_T4,8007_Sched_2020,8007_Day_D,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T16:39:00+1200,2020-05-27T16:39:15+1200,2020-05-27T16:39:30+1200,2020-05-27T16:39:45+1200,2020-05-27T16:40:00+1200,2020-05-27T16:40:15+1200","2020-05-27T16:39:00+1200,2020-05-27T16:39:15+1200,2020-05-27T16:39:30+1200,2020-05-27T16:39:45+1200,2020-05-27T16:40:00+1200,2020-05-27T16:40:15+1200"
upsert,8007_2020_161,2020-10-27,8007,2020_8007_T4,8007_Sched_2020,8007_Day_E,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T16:40:30+1200,2020-05-27T16:40:45+1200,2020-05-27T16:41:00+1200,2020-05-27T16:41:15+1200,2020-05-27T16:41:30+1200,2020-05-27T16:41:45+1200","2020-05-27T16:40:30+1200,2020-05-27T16:40:45+1200,2020-05-27T16:41:00+1200,2020-05-27T16:41:15+1200,2020-05-27T16:41:30+1200,2020-05-27T16:41:45+1200"
upsert,8007_2020_162,2020-10-28,8007,2020_8007_T4,8007_Sched_2020,8007_Day_F,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T16:42:00+1200,2020-05-27T16:42:15+1200,2020-05-27T16:42:29+1200,2020-05-27T16:42:45+1200,2020-05-27T16:43:00+1200,2020-05-27T16:43:15+1200","2020-05-27T16:42:00+1200,2020-05-27T16:42:15+1200,2020-05-27T16:42:29+1200,2020-05-27T16:42:45+1200,2020-05-27T16:43:00+1200,2020-05-27T16:43:15+1200"
upsert,8007_2020_163,2020-10-29,8007,2020_8007_T4,8007_Sched_2020,8007_Day_A,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T16:43:30+1200,2020-05-27T16:43:45+1200,2020-05-27T16:44:00+1200,2020-05-27T16:44:15+1200,2020-05-27T16:44:30+1200,2020-05-27T16:44:45+1200","2020-05-27T16:43:30+1200,2020-05-27T16:43:45+1200,2020-05-27T16:44:00+1200,2020-05-27T16:44:15+1200,2020-05-27T16:44:30+1200,2020-05-27T16:44:45+1200"
upsert,8007_2020_164,2020-10-30,8007,2020_8007_T4,8007_Sched_2020,8007_Day_B,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T16:44:59+1200,2020-05-27T16:45:15+1200,2020-05-27T16:45:30+1200,2020-05-27T16:45:45+1200,2020-05-27T16:46:00+1200,2020-05-27T16:46:15+1200","2020-05-27T16:44:59+1200,2020-05-27T16:45:15+1200,2020-05-27T16:45:30+1200,2020-05-27T16:45:45+1200,2020-05-27T16:46:00+1200,2020-05-27T16:46:15+1200"
upsert,8007_2020_165,2020-11-02,8007,2020_8007_T4,8007_Sched_2020,8007_Day_C,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T16:46:29+1200,2020-05-27T16:46:45+1200,2020-05-27T16:47:00+1200,2020-05-27T16:47:15+1200,2020-05-27T16:47:30+1200,2020-05-27T16:47:45+1200","2020-05-27T16:46:29+1200,2020-05-27T16:46:45+1200,2020-05-27T16:47:00+1200,2020-05-27T16:47:15+1200,2020-05-27T16:47:30+1200,2020-05-27T16:47:45+1200"
upsert,8007_2020_166,2020-11-03,8007,2020_8007_T4,8007_Sched_2020,8007_Day_D,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T16:48:00+1200,2020-05-27T16:48:15+1200,2020-05-27T16:48:30+1200,2020-05-27T16:48:45+1200,2020-05-27T16:48:59+1200,2020-05-27T16:49:15+1200","2020-05-27T16:48:00+1200,2020-05-27T16:48:15+1200,2020-05-27T16:48:30+1200,2020-05-27T16:48:45+1200,2020-05-27T16:48:59+1200,2020-05-27T16:49:15+1200"
upsert,8007_2020_167,2020-11-04,8007,2020_8007_T4,8007_Sched_2020,8007_Day_E,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T16:49:30+1200,2020-05-27T16:49:45+1200,2020-05-27T16:50:00+1200,2020-05-27T16:50:15+1200,2020-05-27T16:50:30+1200,2020-05-27T16:50:45+1200","2020-05-27T16:49:30+1200,2020-05-27T16:49:45+1200,2020-05-27T16:50:00+1200,2020-05-27T16:50:15+1200,2020-05-27T16:50:30+1200,2020-05-27T16:50:45+1200"
upsert,8007_2020_168,2020-11-05,8007,2020_8007_T4,8007_Sched_2020,8007_Day_F,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T16:51:00+1200,2020-05-27T16:51:15+1200,2020-05-27T16:51:30+1200,2020-05-27T16:51:45+1200,2020-05-27T16:52:00+1200,2020-05-27T16:52:15+1200","2020-05-27T16:51:00+1200,2020-05-27T16:51:15+1200,2020-05-27T16:51:30+1200,2020-05-27T16:51:45+1200,2020-05-27T16:52:00+1200,2020-05-27T16:52:15+1200"
upsert,8007_2020_169,2020-11-06,8007,2020_8007_T4,8007_Sched_2020,8007_Day_A,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T16:52:30+1200,2020-05-27T16:52:45+1200,2020-05-27T16:53:00+1200,2020-05-27T16:53:15+1200,2020-05-27T16:53:30+1200,2020-05-27T16:53:44+1200","2020-05-27T16:52:30+1200,2020-05-27T16:52:45+1200,2020-05-27T16:53:00+1200,2020-05-27T16:53:15+1200,2020-05-27T16:53:30+1200,2020-05-27T16:53:44+1200"
upsert,8007_2020_170,2020-11-09,8007,2020_8007_T4,8007_Sched_2020,8007_Day_B,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T16:54:00+1200,2020-05-27T16:54:15+1200,2020-05-27T16:54:30+1200,2020-05-27T16:54:45+1200,2020-05-27T16:55:00+1200,2020-05-27T16:55:15+1200","2020-05-27T16:54:00+1200,2020-05-27T16:54:15+1200,2020-05-27T16:54:30+1200,2020-05-27T16:54:45+1200,2020-05-27T16:55:00+1200,2020-05-27T16:55:15+1200"
upsert,8007_2020_171,2020-11-10,8007,2020_8007_T4,8007_Sched_2020,8007_Day_C,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T16:55:30+1200,2020-05-27T16:55:45+1200,2020-05-27T16:56:00+1200,2020-05-27T16:56:14+1200,2020-05-27T16:56:30+1200,2020-05-27T16:56:45+1200","2020-05-27T16:55:30+1200,2020-05-27T16:55:45+1200,2020-05-27T16:56:00+1200,2020-05-27T16:56:14+1200,2020-05-27T16:56:30+1200,2020-05-27T16:56:45+1200"
upsert,8007_2020_172,2020-11-11,8007,2020_8007_T4,8007_Sched_2020,8007_Day_D,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T16:57:00+1200,2020-05-27T16:57:15+1200,2020-05-27T16:57:30+1200,2020-05-27T16:57:44+1200,2020-05-27T16:58:00+1200,2020-05-27T16:58:15+1200","2020-05-27T16:57:00+1200,2020-05-27T16:57:15+1200,2020-05-27T16:57:30+1200,2020-05-27T16:57:44+1200,2020-05-27T16:58:00+1200,2020-05-27T16:58:15+1200"
upsert,8007_2020_173,2020-11-12,8007,2020_8007_T4,8007_Sched_2020,8007_Day_E,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T16:58:30+1200,2020-05-27T16:58:45+1200,2020-05-27T16:59:00+1200,2020-05-27T16:59:15+1200,2020-05-27T16:59:30+1200,2020-05-27T16:59:45+1200","2020-05-27T16:58:30+1200,2020-05-27T16:58:45+1200,2020-05-27T16:59:00+1200,2020-05-27T16:59:15+1200,2020-05-27T16:59:30+1200,2020-05-27T16:59:45+1200"
upsert,8007_2020_174,2020-11-13,8007,2020_8007_T4,8007_Sched_2020,8007_Day_F,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T17:00:00+1200,2020-05-27T17:00:14+1200,2020-05-27T17:00:30+1200,2020-05-27T17:00:45+1200,2020-05-27T17:01:00+1200,2020-05-27T17:01:15+1200","2020-05-27T17:00:00+1200,2020-05-27T17:00:14+1200,2020-05-27T17:00:30+1200,2020-05-27T17:00:45+1200,2020-05-27T17:01:00+1200,2020-05-27T17:01:15+1200"
upsert,8007_2020_175,2020-11-16,8007,2020_8007_T4,8007_Sched_2020,8007_Day_A,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T17:01:30+1200,2020-05-27T17:01:45+1200,2020-05-27T17:02:00+1200,2020-05-27T17:02:15+1200,2020-05-27T17:02:30+1200,2020-05-27T17:02:45+1200","2020-05-27T17:01:30+1200,2020-05-27T17:01:45+1200,2020-05-27T17:02:00+1200,2020-05-27T17:02:15+1200,2020-05-27T17:02:30+1200,2020-05-27T17:02:45+1200"
upsert,8007_2020_176,2020-11-17,8007,2020_8007_T4,8007_Sched_2020,8007_Day_B,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T17:03:00+1200,2020-05-27T17:03:15+1200,2020-05-27T17:03:30+1200,2020-05-27T17:03:45+1200,2020-05-27T17:04:00+1200,2020-05-27T17:04:15+1200","2020-05-27T17:03:00+1200,2020-05-27T17:03:15+1200,2020-05-27T17:03:30+1200,2020-05-27T17:03:45+1200,2020-05-27T17:04:00+1200,2020-05-27T17:04:15+1200"
upsert,8007_2020_177,2020-11-18,8007,2020_8007_T4,8007_Sched_2020,8007_Day_C,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T17:04:30+1200,2020-05-27T17:04:45+1200,2020-05-27T17:04:59+1200,2020-05-27T17:05:15+1200,2020-05-27T17:05:30+1200,2020-05-27T17:05:45+1200","2020-05-27T17:04:30+1200,2020-05-27T17:04:45+1200,2020-05-27T17:04:59+1200,2020-05-27T17:05:15+1200,2020-05-27T17:05:30+1200,2020-05-27T17:05:45+1200"
upsert,8007_2020_178,2020-11-19,8007,2020_8007_T4,8007_Sched_2020,8007_Day_D,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T17:06:00+1200,2020-05-27T17:06:15+1200,2020-05-27T17:06:30+1200,2020-05-27T17:06:45+1200,2020-05-27T17:07:00+1200,2020-05-27T17:07:15+1200","2020-05-27T17:06:00+1200,2020-05-27T17:06:15+1200,2020-05-27T17:06:30+1200,2020-05-27T17:06:45+1200,2020-05-27T17:07:00+1200,2020-05-27T17:07:15+1200"
upsert,8007_2020_179,2020-11-20,8007,2020_8007_T4,8007_Sched_2020,8007_Day_E,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T17:07:29+1200,2020-05-27T17:07:45+1200,2020-05-27T17:08:00+1200,2020-05-27T17:08:15+1200,2020-05-27T17:08:30+1200,2020-05-27T17:08:45+1200","2020-05-27T17:07:29+1200,2020-05-27T17:07:45+1200,2020-05-27T17:08:00+1200,2020-05-27T17:08:15+1200,2020-05-27T17:08:30+1200,2020-05-27T17:08:45+1200"
upsert,8007_2020_180,2020-11-23,8007,2020_8007_T4,8007_Sched_2020,8007_Day_F,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T17:08:59+1200,2020-05-27T17:09:15+1200,2020-05-27T17:09:30+1200,2020-05-27T17:09:45+1200,2020-05-27T17:10:00+1200,2020-05-27T17:10:15+1200","2020-05-27T17:08:59+1200,2020-05-27T17:09:15+1200,2020-05-27T17:09:30+1200,2020-05-27T17:09:45+1200,2020-05-27T17:10:00+1200,2020-05-27T17:10:15+1200"
upsert,8007_2020_181,2020-11-24,8007,2020_8007_T4,8007_Sched_2020,8007_Day_A,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T17:10:30+1200,2020-05-27T17:10:45+1200,2020-05-27T17:11:00+1200,2020-05-27T17:11:15+1200,2020-05-27T17:11:29+1200,2020-05-27T17:11:45+1200","2020-05-27T17:10:30+1200,2020-05-27T17:10:45+1200,2020-05-27T17:11:00+1200,2020-05-27T17:11:15+1200,2020-05-27T17:11:29+1200,2020-05-27T17:11:45+1200"
upsert,8007_2020_182,2020-11-25,8007,2020_8007_T4,8007_Sched_2020,8007_Day_B,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T17:12:00+1200,2020-05-27T17:12:15+1200,2020-05-27T17:12:30+1200,2020-05-27T17:12:45+1200,2020-05-27T17:13:00+1200,2020-05-27T17:13:15+1200","2020-05-27T17:12:00+1200,2020-05-27T17:12:15+1200,2020-05-27T17:12:30+1200,2020-05-27T17:12:45+1200,2020-05-27T17:13:00+1200,2020-05-27T17:13:15+1200"
upsert,8007_2020_183,2020-11-26,8007,2020_8007_T4,8007_Sched_2020,8007_Day_C,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T17:13:30+1200,2020-05-27T17:13:45+1200,2020-05-27T17:14:00+1200,2020-05-27T17:14:15+1200,2020-05-27T17:14:30+1200,2020-05-27T17:14:45+1200","2020-05-27T17:13:30+1200,2020-05-27T17:13:45+1200,2020-05-27T17:14:00+1200,2020-05-27T17:14:15+1200,2020-05-27T17:14:30+1200,2020-05-27T17:14:45+1200"
upsert,8007_2020_184,2020-11-27,8007,2020_8007_T4,8007_Sched_2020,8007_Day_D,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T17:15:00+1200,2020-05-27T17:15:15+1200,2020-05-27T17:15:30+1200,2020-05-27T17:15:45+1200,2020-05-27T17:16:00+1200,2020-05-27T17:16:14+1200","2020-05-27T17:15:00+1200,2020-05-27T17:15:15+1200,2020-05-27T17:15:30+1200,2020-05-27T17:15:45+1200,2020-05-27T17:16:00+1200,2020-05-27T17:16:14+1200"
upsert,8007_2020_185,2020-11-30,8007,2020_8007_T4,8007_Sched_2020,8007_Day_E,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T17:16:30+1200,2020-05-27T17:16:45+1200,2020-05-27T17:17:00+1200,2020-05-27T17:17:15+1200,2020-05-27T17:17:30+1200,2020-05-27T17:17:45+1200","2020-05-27T17:16:30+1200,2020-05-27T17:16:45+1200,2020-05-27T17:17:00+1200,2020-05-27T17:17:15+1200,2020-05-27T17:17:30+1200,2020-05-27T17:17:45+1200"
upsert,8007_2020_186,2020-12-01,8007,2020_8007_T4,8007_Sched_2020,8007_Day_F,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T17:18:00+1200,2020-05-27T17:18:15+1200,2020-05-27T17:18:30+1200,2020-05-27T17:18:44+1200,2020-05-27T17:19:00+1200,2020-05-27T17:19:15+1200","2020-05-27T17:18:00+1200,2020-05-27T17:18:15+1200,2020-05-27T17:18:30+1200,2020-05-27T17:18:44+1200,2020-05-27T17:19:00+1200,2020-05-27T17:19:15+1200"
upsert,8007_2020_187,2020-12-02,8007,2020_8007_T4,8007_Sched_2020,8007_Day_A,8007_Regular,"8007_HR,8007_P1,8007_P2,8007_P3,8007_P4,8007_P5","08:45:00+1200,09:00:00+1200,09:55:00+1200,11:00:00+1200,12:40:00+1200,13:45:00+1200","08:55:00+1200,09:50:00+1200,10:45:00+1200,11:50:00+1200,13:30:00+1200,14:45:00+1200","2020-05-27T17:19:30+1200,2020-05-27T17:19:45+1200,2020-05-27T17:20:00+1200,2020-05-27T17:20:14+1200,2020-05-27T17:20:30+1200,2020-05-27T17:20:45+1200","2020-05-27T17:19:30+1200,2020-05-27T17:19:45+1200,2020-05-27T17:20:00+1200,2020-05-27T17:20:14+1200,2020-05-27T17:20:30+1200,2020-05-27T17:20:45+1200"
